Date,Close
8/10/2010 16:00:00,117.73
8/11/2010 16:00:00,117.34
8/12/2010 16:00:00,118.77
8/13/2010 16:00:00,118.74
8/16/2010 16:00:00,119.73
8/17/2010 16:00:00,119.75
8/18/2010 16:00:00,120.22
8/19/2010 16:00:00,120.39
8/20/2010 16:00:00,119.97
8/23/2010 16:00:00,119.78
8/24/2010 16:00:00,120.36
8/25/2010 16:00:00,121.36
8/26/2010 16:00:00,120.96
8/27/2010 16:00:00,121.01
8/30/2010 16:00:00,120.91
8/31/2010 16:00:00,122.08
9/1/2010 16:00:00,121.69
9/2/2010 16:00:00,122.29
9/3/2010 16:00:00,121.86
9/7/2010 16:00:00,122.7
9/8/2010 16:00:00,122.71
9/9/2010 16:00:00,121.56
9/10/2010 16:00:00,121.73
9/13/2010 16:00:00,121.62
9/14/2010 16:00:00,124.02
9/15/2010 16:00:00,123.94
9/16/2010 16:00:00,124.63
9/17/2010 16:00:00,124.54
9/20/2010 16:00:00,124.87
9/21/2010 16:00:00,126.01
9/22/2010 16:00:00,126.2
9/23/2010 16:00:00,126.3
9/24/2010 16:00:00,126.69
9/27/2010 16:00:00,126.72
9/28/2010 16:00:00,127.85
9/29/2010 16:00:00,127.95
9/30/2010 16:00:00,127.91
10/1/2010 16:00:00,128.91
10/4/2010 16:00:00,128.46
10/5/2010 16:00:00,130.99
10/6/2010 16:00:00,131.69
10/7/2010 16:00:00,130.37
10/8/2010 16:00:00,131.66
10/11/2010 16:00:00,132.29
10/12/2010 16:00:00,131.96
10/13/2010 16:00:00,134.07
10/14/2010 16:00:00,134.75
10/15/2010 16:00:00,133.68
10/18/2010 16:00:00,134.28
10/19/2010 16:00:00,130.11
10/20/2010 16:00:00,131.32
10/21/2010 16:00:00,129.47
10/22/2010 16:00:00,129.73
10/25/2010 16:00:00,130.85
10/26/2010 16:00:00,130.88
10/27/2010 16:00:00,129.52
10/28/2010 16:00:00,131.24
10/29/2010 16:00:00,132.62
11/1/2010 16:00:00,131.92
11/2/2010 16:00:00,132.49
11/3/2010 16:00:00,131.57
11/4/2010 16:00:00,136.03
11/5/2010 16:00:00,136.38
11/8/2010 16:00:00,137.78
11/9/2010 16:00:00,135.59
11/10/2010 16:00:00,137.24
11/11/2010 16:00:00,137.66
11/12/2010 16:00:00,133.69
11/15/2010 16:00:00,132.42
11/16/2010 16:00:00,130.97
11/17/2010 16:00:00,130.38
11/18/2010 16:00:00,132.09
11/19/2010 16:00:00,132.2
11/22/2010 16:00:00,133.48
11/23/2010 16:00:00,134.41
11/24/2010 16:00:00,134.18
11/26/2010 16:00:00,133.11
11/29/2010 16:00:00,133.51
11/30/2010 16:00:00,135.42
12/1/2010 16:00:00,135.38
12/2/2010 16:00:00,135.2
12/3/2010 16:00:00,138.07
12/6/2010 16:00:00,139.11
12/7/2010 16:00:00,136.5
12/8/2010 16:00:00,134.79
12/9/2010 16:00:00,135.37
12/10/2010 16:00:00,135.41
12/13/2010 16:00:00,136.05
12/14/2010 16:00:00,136.18
12/15/2010 16:00:00,134.7
12/16/2010 16:00:00,133.81
12/17/2010 16:00:00,134.2
12/20/2010 16:00:00,135.11
12/21/2010 16:00:00,135.32
12/22/2010 16:00:00,135.05
12/23/2010 16:00:00,134.66
12/27/2010 16:00:00,135.02
12/28/2010 16:00:00,137.22
12/29/2010 16:00:00,137.71
12/30/2010 16:00:00,137.03
12/31/2010 16:00:00,138.72
1/3/2011 16:00:00,138
1/4/2011 16:00:00,134.75
1/5/2011 16:00:00,134.37
1/6/2011 16:00:00,133.83
1/7/2011 16:00:00,133.58
1/10/2011 16:00:00,134.12
1/11/2011 16:00:00,134.91
1/12/2011 16:00:00,135.46
1/13/2011 16:00:00,134.05
1/14/2011 16:00:00,132.69
1/18/2011 16:00:00,133.43
1/19/2011 16:00:00,133.72
1/20/2011 16:00:00,131.2
1/21/2011 16:00:00,131.03
1/24/2011 16:00:00,130.36
1/25/2011 16:00:00,130.1
1/26/2011 16:00:00,131.16
1/27/2011 16:00:00,127.93
1/28/2011 16:00:00,130.28
1/31/2011 16:00:00,129.87
2/1/2011 16:00:00,130.8
2/2/2011 16:00:00,130.45
2/3/2011 16:00:00,132.2
2/4/2011 16:00:00,131.66
2/7/2011 16:00:00,131.68
2/8/2011 16:00:00,133.14
2/9/2011 16:00:00,133.07
2/10/2011 16:00:00,132.85
2/11/2011 16:00:00,132.32
2/14/2011 16:00:00,132.95
2/15/2011 16:00:00,133.97
2/16/2011 16:00:00,134.1
2/17/2011 16:00:00,135.04
2/18/2011 16:00:00,135.41
2/22/2011 16:00:00,136.29
2/23/2011 16:00:00,137.51
2/24/2011 16:00:00,136.48
2/25/2011 16:00:00,137.38
2/28/2011 16:00:00,137.66
3/1/2011 16:00:00,140.03
3/2/2011 16:00:00,139.92
3/3/2011 16:00:00,138.09
3/4/2011 16:00:00,139.35
3/7/2011 16:00:00,139.72
3/8/2011 16:00:00,139.36
3/9/2011 16:00:00,139.41
3/10/2011 16:00:00,137.77
3/11/2011 16:00:00,138.22
3/14/2011 16:00:00,138.86
3/15/2011 16:00:00,136.27
3/16/2011 16:00:00,136.24
3/17/2011 16:00:00,136.97
3/18/2011 16:00:00,138.37
3/21/2011 16:00:00,139.14
3/22/2011 16:00:00,139.05
3/23/2011 16:00:00,140.34
3/24/2011 16:00:00,139.22
3/25/2011 16:00:00,139.26
3/28/2011 16:00:00,138.54
3/29/2011 16:00:00,138.21
3/30/2011 16:00:00,138.67
3/31/2011 16:00:00,139.86
4/1/2011 16:00:00,139.2
4/4/2011 16:00:00,139.84
4/5/2011 16:00:00,142.05
4/6/2011 16:00:00,142.38
4/7/2011 16:00:00,142.51
4/8/2011 16:00:00,143.66
4/11/2011 16:00:00,142.64
4/12/2011 16:00:00,141.61
4/13/2011 16:00:00,141.9
4/14/2011 16:00:00,143.81
4/15/2011 16:00:00,145.05
4/18/2011 16:00:00,145.93
4/19/2011 16:00:00,145.93
4/20/2011 16:00:00,146.5
4/21/2011 16:00:00,146.74
4/25/2011 16:00:00,146.87
4/26/2011 16:00:00,146.38
4/27/2011 16:00:00,149.2
4/28/2011 16:00:00,149.82
4/29/2011 16:00:00,152.37
5/2/2011 16:00:00,150.41
5/3/2011 16:00:00,149.88
5/4/2011 16:00:00,147.73
5/5/2011 16:00:00,143.47
5/6/2011 16:00:00,145.3
5/9/2011 16:00:00,147.38
5/10/2011 16:00:00,147.9
5/11/2011 16:00:00,146.54
5/12/2011 16:00:00,146.59
5/13/2011 16:00:00,145.63
5/16/2011 16:00:00,145.37
5/17/2011 16:00:00,144.74
5/18/2011 16:00:00,145.6
5/19/2011 16:00:00,145.65
5/20/2011 16:00:00,147.49
5/23/2011 16:00:00,147.83
5/24/2011 16:00:00,148.59
5/25/2011 16:00:00,148.58
5/26/2011 16:00:00,148.22
5/27/2011 16:00:00,149.7
5/31/2011 16:00:00,149.64
6/1/2011 16:00:00,149.91
6/2/2011 16:00:00,149.5
6/3/2011 16:00:00,150.22
6/6/2011 16:00:00,150.48
6/7/2011 16:00:00,150.42
6/8/2011 16:00:00,149.81
6/9/2011 16:00:00,150.56
6/10/2011 16:00:00,149.24
6/13/2011 16:00:00,147.77
6/14/2011 16:00:00,148.67
6/15/2011 16:00:00,149.12
6/16/2011 16:00:00,148.97
6/17/2011 16:00:00,149.94
6/20/2011 16:00:00,150.03
6/21/2011 16:00:00,150.76
6/22/2011 16:00:00,150.99
6/23/2011 16:00:00,148.34
6/24/2011 16:00:00,146.26
6/27/2011 16:00:00,145.73
6/28/2011 16:00:00,146.24
6/29/2011 16:00:00,147.18
6/30/2011 16:00:00,146
7/1/2011 16:00:00,144.93
7/5/2011 16:00:00,147.63
7/6/2011 16:00:00,148.91
7/7/2011 16:00:00,149.15
7/8/2011 16:00:00,150.25
7/11/2011 16:00:00,151.59
7/12/2011 16:00:00,152.77
7/13/2011 16:00:00,154.14
7/14/2011 16:00:00,154.54
7/15/2011 16:00:00,155.2
7/18/2011 16:00:00,156.57
7/19/2011 16:00:00,154.66
7/20/2011 16:00:00,156.02
7/21/2011 16:00:00,154.83
7/22/2011 16:00:00,156.12
7/25/2011 16:00:00,157.34
7/26/2011 16:00:00,157.77
7/27/2011 16:00:00,157.19
7/28/2011 16:00:00,157.32
7/29/2011 16:00:00,158.29
8/1/2011 16:00:00,157.72
8/2/2011 16:00:00,161.52
8/3/2011 16:00:00,161.49
8/4/2011 16:00:00,160.64
8/5/2011 16:00:00,161.75
8/8/2011 16:00:00,167.12
8/9/2011 16:00:00,168.61
8/10/2011 16:00:00,174.58
8/11/2011 16:00:00,170.75
8/12/2011 16:00:00,169.97
8/15/2011 16:00:00,171.8
8/16/2011 16:00:00,173.92
8/17/2011 16:00:00,174.42
8/18/2011 16:00:00,177.72
8/19/2011 16:00:00,179.95
8/22/2011 16:00:00,184.59
8/23/2011 16:00:00,177.67
8/24/2011 16:00:00,171.65
8/25/2011 16:00:00,172.36
8/26/2011 16:00:00,177.47
8/29/2011 16:00:00,173.89
8/30/2011 16:00:00,179.1
8/31/2011 16:00:00,177.72
9/1/2011 16:00:00,177.87
9/2/2011 16:00:00,183.24
9/6/2011 16:00:00,182.9
9/7/2011 16:00:00,177.08
9/8/2011 16:00:00,181.81
9/9/2011 16:00:00,180.7
9/12/2011 16:00:00,176.67
9/13/2011 16:00:00,178.54
9/14/2011 16:00:00,177.21
9/15/2011 16:00:00,174.4
9/16/2011 16:00:00,176.03
9/19/2011 16:00:00,173.31
9/20/2011 16:00:00,175.78
9/21/2011 16:00:00,173.59
9/22/2011 16:00:00,169.05
9/23/2011 16:00:00,159.8
9/26/2011 16:00:00,157.58
9/27/2011 16:00:00,160.63
9/28/2011 16:00:00,156.22
9/29/2011 16:00:00,157.7
9/30/2011 16:00:00,158.06
10/3/2011 16:00:00,160.96
10/4/2011 16:00:00,157.64
10/5/2011 16:00:00,159.46
10/6/2011 16:00:00,160.49
10/7/2011 16:00:00,159.18
10/10/2011 16:00:00,163.27
10/11/2011 16:00:00,162.1
10/12/2011 16:00:00,163.26
10/13/2011 16:00:00,162.3
10/14/2011 16:00:00,163.4
10/17/2011 16:00:00,162.62
10/18/2011 16:00:00,161.84
10/19/2011 16:00:00,159.87
10/20/2011 16:00:00,157.77
10/21/2011 16:00:00,159.52
10/24/2011 16:00:00,161.02
10/25/2011 16:00:00,165.59
10/26/2011 16:00:00,167.4
10/27/2011 16:00:00,169.94
10/28/2011 16:00:00,169.62
10/31/2011 16:00:00,167.34
11/1/2011 16:00:00,167.38
11/2/2011 16:00:00,169.06
11/3/2011 16:00:00,171.72
11/4/2011 16:00:00,170.85
11/7/2011 16:00:00,174.98
11/8/2011 16:00:00,173.53
11/9/2011 16:00:00,172.07
11/10/2011 16:00:00,171.14
11/11/2011 16:00:00,173.96
11/14/2011 16:00:00,173.2
11/15/2011 16:00:00,173.36
11/16/2011 16:00:00,171.51
11/17/2011 16:00:00,167.1
11/18/2011 16:00:00,167.62
11/21/2011 16:00:00,163.5
11/22/2011 16:00:00,165.31
11/23/2011 16:00:00,164.83
11/25/2011 16:00:00,163.4
11/28/2011 16:00:00,166.63
11/29/2011 16:00:00,166.88
11/30/2011 16:00:00,170.13
12/1/2011 16:00:00,169.63
12/2/2011 16:00:00,169.82
12/5/2011 16:00:00,167.32
12/6/2011 16:00:00,168.18
12/7/2011 16:00:00,169.4
12/8/2011 16:00:00,165.98
12/9/2011 16:00:00,166.4
12/12/2011 16:00:00,161.99
12/13/2011 16:00:00,158.45
12/14/2011 16:00:00,152.89
12/15/2011 16:00:00,152.33
12/16/2011 16:00:00,155.23
12/19/2011 16:00:00,154.87
12/20/2011 16:00:00,156.98
12/21/2011 16:00:00,157.16
12/22/2011 16:00:00,156.04
12/23/2011 16:00:00,156.31
12/27/2011 16:00:00,154.91
12/28/2011 16:00:00,151.03
12/29/2011 16:00:00,150.34
12/30/2011 16:00:00,151.99
1/3/2012 16:00:00,155.92
1/4/2012 16:00:00,156.71
1/5/2012 16:00:00,157.78
1/6/2012 16:00:00,157.2
1/9/2012 16:00:00,156.5
1/10/2012 16:00:00,158.64
1/11/2012 16:00:00,159.67
1/12/2012 16:00:00,160.38
1/13/2012 16:00:00,159.26
1/17/2012 16:00:00,160.5
1/18/2012 16:00:00,161.6
1/19/2012 16:00:00,161.22
1/20/2012 16:00:00,162.07
1/23/2012 16:00:00,163.16
1/24/2012 16:00:00,162.01
1/25/2012 16:00:00,166.42
1/26/2012 16:00:00,167.27
1/27/2012 16:00:00,168.97
1/30/2012 16:00:00,168.03
1/31/2012 16:00:00,169.31
2/1/2012 16:00:00,169.56
2/2/2012 16:00:00,171.05
2/3/2012 16:00:00,167.64
2/6/2012 16:00:00,167.18
2/7/2012 16:00:00,169.7
2/8/2012 16:00:00,168.5
2/9/2012 16:00:00,168.02
2/10/2012 16:00:00,167.14
2/13/2012 16:00:00,167.51
2/14/2012 16:00:00,167.12
2/15/2012 16:00:00,168.11
2/16/2012 16:00:00,168
2/17/2012 16:00:00,167.35
2/21/2012 16:00:00,171.02
2/22/2012 16:00:00,172.94
2/23/2012 16:00:00,173.02
2/24/2012 16:00:00,172.23
2/27/2012 16:00:00,171.7
2/28/2012 16:00:00,173.49
2/29/2012 16:00:00,164.29
3/1/2012 16:00:00,166.61
3/2/2012 16:00:00,166.34
3/5/2012 16:00:00,165.65
3/6/2012 16:00:00,162.7
3/7/2012 16:00:00,163.63
3/8/2012 16:00:00,165.28
3/9/2012 16:00:00,166.38
3/12/2012 16:00:00,165.07
3/13/2012 16:00:00,162.3
3/14/2012 16:00:00,159.57
3/15/2012 16:00:00,161.08
3/16/2012 16:00:00,161.3
3/19/2012 16:00:00,161.59
3/20/2012 16:00:00,160.13
3/21/2012 16:00:00,160.21
3/22/2012 16:00:00,159.57
3/23/2012 16:00:00,161.53
3/26/2012 16:00:00,164.4
3/27/2012 16:00:00,163.24
3/28/2012 16:00:00,161.51
3/29/2012 16:00:00,161.28
3/30/2012 16:00:00,162.12
4/2/2012 16:00:00,162.94
4/3/2012 16:00:00,159.89
4/4/2012 16:00:00,157.21
4/5/2012 16:00:00,158.31
4/9/2012 16:00:00,159.37
4/10/2012 16:00:00,161.1
4/11/2012 16:00:00,161.07
4/12/2012 16:00:00,162.7
4/13/2012 16:00:00,160.85
4/16/2012 16:00:00,160.46
4/17/2012 16:00:00,160.27
4/18/2012 16:00:00,159.31
4/19/2012 16:00:00,159.43
4/20/2012 16:00:00,159.54
4/23/2012 16:00:00,159.07
4/24/2012 16:00:00,159.3
4/25/2012 16:00:00,159.62
4/26/2012 16:00:00,161.03
4/27/2012 16:00:00,161.38
4/30/2012 16:00:00,161.88
5/1/2012 16:00:00,161.32
5/2/2012 16:00:00,160.59
5/3/2012 16:00:00,158.97
5/4/2012 16:00:00,159.47
5/7/2012 16:00:00,159.08
5/8/2012 16:00:00,156
5/9/2012 16:00:00,154.47
5/10/2012 16:00:00,154.77
5/11/2012 16:00:00,153.56
5/14/2012 16:00:00,151.33
5/15/2012 16:00:00,149.74
5/16/2012 16:00:00,149.46
5/17/2012 16:00:00,152.8
5/18/2012 16:00:00,154.55
5/21/2012 16:00:00,154.65
5/22/2012 16:00:00,152.08
5/23/2012 16:00:00,151.62
5/24/2012 16:00:00,151.41
5/25/2012 16:00:00,152.68
5/29/2012 16:00:00,151.02
5/30/2012 16:00:00,151.91
5/31/2012 16:00:00,151.62
6/1/2012 16:00:00,157.5
6/4/2012 16:00:00,157.32
6/5/2012 16:00:00,157.14
6/6/2012 16:00:00,157.21
6/7/2012 16:00:00,154.5
6/8/2012 16:00:00,154.73
6/11/2012 16:00:00,155.36
6/12/2012 16:00:00,156.46
6/13/2012 16:00:00,157.12
6/14/2012 16:00:00,157.75
6/15/2012 16:00:00,157.84
6/18/2012 16:00:00,157.93
6/19/2012 16:00:00,157.16
6/20/2012 16:00:00,155.97
6/21/2012 16:00:00,152.01
6/22/2012 16:00:00,152.64
6/25/2012 16:00:00,153.76
6/26/2012 16:00:00,152.62
6/27/2012 16:00:00,152.83
6/28/2012 16:00:00,151.05
6/29/2012 16:00:00,155.19
7/2/2012 16:00:00,155.09
7/3/2012 16:00:00,157.46
7/5/2012 16:00:00,155.68
7/6/2012 16:00:00,153.71
7/9/2012 16:00:00,154.04
7/10/2012 16:00:00,152.15
7/11/2012 16:00:00,152.99
7/12/2012 16:00:00,152.59
7/13/2012 16:00:00,154.14
7/16/2012 16:00:00,154.21
7/17/2012 16:00:00,153.47
7/18/2012 16:00:00,153.05
7/19/2012 16:00:00,153.38
7/20/2012 16:00:00,153.67
7/23/2012 16:00:00,153.03
7/24/2012 16:00:00,153.52
7/25/2012 16:00:00,155.67
7/26/2012 16:00:00,156.77
7/27/2012 16:00:00,157.54
7/30/2012 16:00:00,157.43
7/31/2012 16:00:00,156.49
8/1/2012 16:00:00,155.14
8/2/2012 16:00:00,154.13
8/3/2012 16:00:00,155.55
8/6/2012 16:00:00,156.3
8/7/2012 16:00:00,156.28
8/8/2012 16:00:00,156.48
8/9/2012 16:00:00,156.99
8/10/2012 16:00:00,157.18
8/13/2012 16:00:00,155.99
8/14/2012 16:00:00,155.13
8/15/2012 16:00:00,155.63
8/16/2012 16:00:00,156.56
8/17/2012 16:00:00,156.72
8/20/2012 16:00:00,157.26
8/21/2012 16:00:00,158.83
8/22/2012 16:00:00,160.54
8/23/2012 16:00:00,161.89
8/24/2012 16:00:00,161.97
8/27/2012 16:00:00,161.36
8/28/2012 16:00:00,161.64
8/29/2012 16:00:00,160.59
8/30/2012 16:00:00,160.52
8/31/2012 16:00:00,164.22
9/4/2012 16:00:00,164.48
9/5/2012 16:00:00,164.31
9/6/2012 16:00:00,164.89
9/7/2012 16:00:00,168.44
9/10/2012 16:00:00,167.29
9/11/2012 16:00:00,167.9
9/12/2012 16:00:00,167.92
9/13/2012 16:00:00,171.31
9/14/2012 16:00:00,171.8
9/17/2012 16:00:00,170.4
9/18/2012 16:00:00,171.72
9/19/2012 16:00:00,171.74
9/20/2012 16:00:00,171.47
9/21/2012 16:00:00,171.96
9/24/2012 16:00:00,171.05
9/25/2012 16:00:00,170.77
9/26/2012 16:00:00,169.81
9/27/2012 16:00:00,172.34
9/28/2012 16:00:00,171.89
10/1/2012 16:00:00,172.3
10/2/2012 16:00:00,172.1
10/3/2012 16:00:00,172.41
10/4/2012 16:00:00,173.61
10/5/2012 16:00:00,172.62
10/8/2012 16:00:00,172.05
10/9/2012 16:00:00,170.99
10/10/2012 16:00:00,170.84
10/11/2012 16:00:00,171.32
10/12/2012 16:00:00,170.06
10/15/2012 16:00:00,168.35
10/16/2012 16:00:00,169.42
10/17/2012 16:00:00,169.54
10/18/2012 16:00:00,168.79
10/19/2012 16:00:00,166.97
10/22/2012 16:00:00,167.58
10/23/2012 16:00:00,165.43
10/24/2012 16:00:00,164.86
10/25/2012 16:00:00,166.02
10/26/2012 16:00:00,165.93
10/31/2012 16:00:00,166.83
11/1/2012 16:00:00,166.07
11/2/2012 16:00:00,162.6
11/5/2012 16:00:00,163.23
11/6/2012 16:00:00,166.3
11/7/2012 16:00:00,166.49
11/8/2012 16:00:00,167.99
11/9/2012 16:00:00,167.82
11/12/2012 16:00:00,167.45
11/13/2012 16:00:00,167.1
11/14/2012 16:00:00,167.14
11/15/2012 16:00:00,166.09
11/16/2012 16:00:00,165.88
11/19/2012 16:00:00,167.87
11/20/2012 16:00:00,167.39
11/21/2012 16:00:00,167.56
11/23/2012 16:00:00,169.61
11/26/2012 16:00:00,169.43
11/27/2012 16:00:00,168.71
11/28/2012 16:00:00,166.55
11/29/2012 16:00:00,167.18
11/30/2012 16:00:00,166.05
12/3/2012 16:00:00,166.13
12/4/2012 16:00:00,164.42
12/5/2012 16:00:00,164.12
12/6/2012 16:00:00,164.5
12/7/2012 16:00:00,165.16
12/10/2012 16:00:00,165.8
12/11/2012 16:00:00,165.65
12/12/2012 16:00:00,165.77
12/13/2012 16:00:00,164.37
12/14/2012 16:00:00,164.13
12/17/2012 16:00:00,164.44
12/18/2012 16:00:00,162.08
12/19/2012 16:00:00,161.69
12/20/2012 16:00:00,159.73
12/21/2012 16:00:00,160.33
12/24/2012 16:00:00,160.62
12/26/2012 16:00:00,160.78
12/27/2012 16:00:00,161.16
12/28/2012 16:00:00,160.54
12/31/2012 16:00:00,162.02
1/2/2013 16:00:00,163.17
1/3/2013 16:00:00,161.2
1/4/2013 16:00:00,160.44
1/7/2013 16:00:00,159.43
1/8/2013 16:00:00,160.56
1/9/2013 16:00:00,160.49
1/10/2013 16:00:00,161.98
1/11/2013 16:00:00,161.06
1/14/2013 16:00:00,161.54
1/15/2013 16:00:00,162.56
1/16/2013 16:00:00,162.65
1/17/2013 16:00:00,163.35
1/18/2013 16:00:00,163.09
1/22/2013 16:00:00,163.67
1/23/2013 16:00:00,163.21
1/24/2013 16:00:00,161.42
1/25/2013 16:00:00,160.65
1/28/2013 16:00:00,160.29
1/29/2013 16:00:00,160.99
1/30/2013 16:00:00,162.19
1/31/2013 16:00:00,161.2
2/1/2013 16:00:00,161.45
2/4/2013 16:00:00,162
2/5/2013 16:00:00,161.96
2/6/2013 16:00:00,162.39
2/7/2013 16:00:00,161.84
2/8/2013 16:00:00,161.57
2/11/2013 16:00:00,159.7
2/12/2013 16:00:00,159.89
2/13/2013 16:00:00,159.05
2/14/2013 16:00:00,158.35
2/15/2013 16:00:00,155.76
2/19/2013 16:00:00,155.33
2/20/2013 16:00:00,151.44
2/21/2013 16:00:00,152.62
2/22/2013 16:00:00,152.97
2/25/2013 16:00:00,154.34
2/26/2013 16:00:00,156.22
2/27/2013 16:00:00,154.57
2/28/2013 16:00:00,153
3/1/2013 16:00:00,152.44
3/4/2013 16:00:00,152.3
3/5/2013 16:00:00,152.38
3/6/2013 16:00:00,153.23
3/7/2013 16:00:00,152.69
3/8/2013 16:00:00,152.71
3/11/2013 16:00:00,152.99
3/12/2013 16:00:00,154.19
3/13/2013 16:00:00,153.66
3/14/2013 16:00:00,153.68
3/15/2013 16:00:00,154
3/18/2013 16:00:00,155.38
3/19/2013 16:00:00,156.08
3/20/2013 16:00:00,155.37
3/21/2013 16:00:00,156.25
3/22/2013 16:00:00,155.55
3/25/2013 16:00:00,155.24
3/26/2013 16:00:00,154.72
3/27/2013 16:00:00,155.36
3/28/2013 16:00:00,154.47
4/1/2013 16:00:00,154.67
4/2/2013 16:00:00,152.43
4/3/2013 16:00:00,150.73
4/4/2013 16:00:00,150.29
4/5/2013 16:00:00,152.81
4/8/2013 16:00:00,152.16
4/9/2013 16:00:00,153.34
4/10/2013 16:00:00,150.75
4/11/2013 16:00:00,151.05
4/12/2013 16:00:00,143.95
4/15/2013 16:00:00,131.31
4/16/2013 16:00:00,132.8
4/17/2013 16:00:00,132.87
4/18/2013 16:00:00,134.3
4/19/2013 16:00:00,135.47
4/22/2013 16:00:00,137.9
4/23/2013 16:00:00,136.88
4/24/2013 16:00:00,138.37
4/25/2013 16:00:00,141.63
4/26/2013 16:00:00,140.91
4/29/2013 16:00:00,142.3
4/30/2013 16:00:00,142.77
5/1/2013 16:00:00,141.11
5/2/2013 16:00:00,141.92
5/3/2013 16:00:00,142.09
5/6/2013 16:00:00,142.15
5/7/2013 16:00:00,140.38
5/8/2013 16:00:00,142.46
5/9/2013 16:00:00,140.81
5/10/2013 16:00:00,139.6
5/13/2013 16:00:00,138.43
5/14/2013 16:00:00,137.81
5/15/2013 16:00:00,134.63
5/16/2013 16:00:00,134.09
5/17/2013 16:00:00,131.07
5/20/2013 16:00:00,135.12
5/21/2013 16:00:00,132.88
5/22/2013 16:00:00,131.94
5/23/2013 16:00:00,134.61
5/24/2013 16:00:00,133.76
5/28/2013 16:00:00,133.49
5/29/2013 16:00:00,134.83
5/30/2013 16:00:00,136.7
5/31/2013 16:00:00,133.92
6/3/2013 16:00:00,136.51
6/4/2013 16:00:00,135.23
6/5/2013 16:00:00,135.52
6/6/2013 16:00:00,136.53
6/7/2013 16:00:00,133.28
6/10/2013 16:00:00,133.94
6/11/2013 16:00:00,133.25
6/12/2013 16:00:00,134.25
6/13/2013 16:00:00,133.74
6/14/2013 16:00:00,134.43
6/17/2013 16:00:00,133.77
6/18/2013 16:00:00,132.13
6/19/2013 16:00:00,130.59
6/20/2013 16:00:00,123.6
6/21/2013 16:00:00,125.05
6/24/2013 16:00:00,123.93
6/25/2013 16:00:00,123.47
6/26/2013 16:00:00,118.28
6/27/2013 16:00:00,115.94
6/28/2013 16:00:00,119.11
7/1/2013 16:00:00,121.13
7/2/2013 16:00:00,120.05
7/3/2013 16:00:00,120.74
7/5/2013 16:00:00,118.09
7/8/2013 16:00:00,119.51
7/9/2013 16:00:00,120.62
7/10/2013 16:00:00,120.95
7/11/2013 16:00:00,124.24
7/12/2013 16:00:00,124.13
7/15/2013 16:00:00,124.18
